"id","year","state_name","state_code","cause","cases","injured","died"
1653,"2021","Chandigarh","4","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1654,"2021","Chandigarh","4","Driving Under Influence Of Drug/Alcohol",11.0,5.0,6.0
1655,"2021","Chandigarh","4","Lack Of Road Infrastructure",0.0,0.0,0.0
1656,"2021","Chandigarh","4","Other Causes",0.0,0.0,0.0
1657,"2021","Chandigarh","4","Over Speeding",184.0,151.0,80.0
1658,"2021","Chandigarh","4","Physical Fatigue Of Drivers",0.0,0.0,0.0
1659,"2021","Chandigarh","4","Total Road Accidents",208.0,172.0,96.0
1660,"2021","Chandigarh","4","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1661,"2021","Chandigarh","4","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1662,"2021","Chandigarh","4","Weather Condition (Others Causes)",0.0,0.0,0.0
1663,"2021","Chandigarh","4","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1664,"2021","Chandigarh","4","Weather Condition (Total)",0.0,0.0,0.0
1665,"2021","Chhattisgarh","22","Animal Crossing",165.0,125.0,32.0
1666,"2021","Chhattisgarh","22","Causes Not Known",455.0,220.0,258.0
1667,"2021","Chhattisgarh","22","Dangerous Or Careless Driving/ Over-Taking/Etc.",3536.0,3258.0,1750.0
1668,"2021","Chhattisgarh","22","Defect In Mechanical Condition Of Motor Vehicle",83.0,74.0,5.0
1669,"2021","Chhattisgarh","22","Driving Under Influence Of Drug/Alcohol",145.0,159.0,44.0
1670,"2021","Chhattisgarh","22","Lack Of Road Infrastructure",94.0,64.0,10.0
1671,"2021","Chhattisgarh","22","Other Causes",1163.0,917.0,445.0
1672,"2021","Chhattisgarh","22","Over Speeding",6378.0,5603.0,2723.0
1673,"2021","Chhattisgarh","22","Physical Fatigue Of Drivers",18.0,14.0,3.0
1674,"2021","Chhattisgarh","22","Total Road Accidents",12395.0,10682.0,5413.0
1675,"2021","Chhattisgarh","22","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1676,"2021","Chhattisgarh","22","Vehicles Parking At Road Shoulders",138.0,90.0,71.0
1677,"2021","Chhattisgarh","22","Weather Condition (Others Causes)",145.0,88.0,51.0
1678,"2021","Chhattisgarh","22","Weather Condition (Poor Visibility)",75.0,70.0,21.0
1679,"2021","Chhattisgarh","22","Weather Condition (Total)",220.0,158.0,72.0
1680,"2021","Delhi","7","Animal Crossing",15.0,10.0,5.0
1681,"2021","Delhi","7","Causes Not Known",275.0,214.0,70.0
1682,"2021","Delhi","7","Dangerous Or Careless Driving/ Over-Taking/Etc.",2110.0,1810.0,516.0
1683,"2021","Delhi","7","Defect In Mechanical Condition Of Motor Vehicle",13.0,14.0,4.0
1684,"2021","Delhi","7","Driving Under Influence Of Drug/Alcohol",47.0,49.0,9.0
1685,"2021","Delhi","7","Lack Of Road Infrastructure",14.0,13.0,5.0
1686,"2021","Delhi","7","Other Causes",654.0,526.0,180.0
1687,"2021","Delhi","7","Over Speeding",1492.0,1254.0,425.0
1688,"2021","Delhi","7","Physical Fatigue Of Drivers",5.0,4.0,1.0
1689,"2021","Delhi","7","Total Road Accidents",4720.0,3989.0,1239.0
1690,"2021","Delhi","7","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1691,"2021","Delhi","7","Vehicles Parking At Road Shoulders",21.0,18.0,9.0
1692,"2021","Delhi","7","Weather Condition (Others Causes)",17.0,17.0,5.0
1693,"2021","Delhi","7","Weather Condition (Poor Visibility)",57.0,60.0,10.0
1694,"2021","Delhi","7","Weather Condition (Total)",74.0,77.0,15.0
1695,"2021","Goa","30","Animal Crossing",6.0,1.0,2.0
1696,"2021","Goa","30","Causes Not Known",0.0,0.0,0.0
1697,"2021","Goa","30","Dangerous Or Careless Driving/ Over-Taking/Etc.",1752.0,520.0,134.0
1698,"2021","Goa","30","Defect In Mechanical Condition Of Motor Vehicle",5.0,0.0,2.0
1699,"2021","Goa","30","Driving Under Influence Of Drug/Alcohol",122.0,21.0,10.0
1700,"2021","Goa","30","Lack Of Road Infrastructure",0.0,0.0,0.0
1701,"2021","Goa","30","Other Causes",5.0,0.0,3.0
1702,"2021","Goa","30","Over Speeding",957.0,313.0,74.0
1703,"2021","Goa","30","Physical Fatigue Of Drivers",1.0,0.0,1.0
1704,"2021","Goa","30","Total Road Accidents",2850.0,856.0,226.0
1705,"2021","Goa","30","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1706,"2021","Goa","30","Vehicles Parking At Road Shoulders",2.0,1.0,0.0
1707,"2021","Goa","30","Weather Condition (Others Causes)",0.0,0.0,0.0
1708,"2021","Goa","30","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1709,"2021","Goa","30","Weather Condition (Total)",0.0,0.0,0.0
1710,"2021","Gujarat","24","Animal Crossing",91.0,110.0,54.0
1711,"2021","Gujarat","24","Causes Not Known",80.0,91.0,50.0
1712,"2021","Gujarat","24","Dangerous Or Careless Driving/ Over-Taking/Etc.",1570.0,1515.0,749.0
1713,"2021","Gujarat","24","Defect In Mechanical Condition Of Motor Vehicle",164.0,167.0,89.0
1714,"2021","Gujarat","24","Driving Under Influence Of Drug/Alcohol",100.0,116.0,47.0
1715,"2021","Gujarat","24","Lack Of Road Infrastructure",25.0,20.0,17.0
1716,"2021","Gujarat","24","Other Causes",81.0,75.0,49.0
1717,"2021","Gujarat","24","Over Speeding",12574.0,11068.0,6130.0
1718,"2021","Gujarat","24","Physical Fatigue Of Drivers",199.0,201.0,84.0
1719,"2021","Gujarat","24","Total Road Accidents",15200.0,13722.0,7457.0
1720,"2021","Gujarat","24","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1721,"2021","Gujarat","24","Vehicles Parking At Road Shoulders",104.0,97.0,63.0
1722,"2021","Gujarat","24","Weather Condition (Others Causes)",103.0,116.0,68.0
1723,"2021","Gujarat","24","Weather Condition (Poor Visibility)",109.0,146.0,57.0
1724,"2021","Gujarat","24","Weather Condition (Total)",212.0,262.0,125.0
1725,"2021","Haryana","6","Animal Crossing",50.0,15.0,25.0
1726,"2021","Haryana","6","Causes Not Known",731.0,586.0,372.0
1727,"2021","Haryana","6","Dangerous Or Careless Driving/ Over-Taking/Etc.",4115.0,3183.0,1984.0
1728,"2021","Haryana","6","Defect In Mechanical Condition Of Motor Vehicle",14.0,14.0,8.0
1729,"2021","Haryana","6","Driving Under Influence Of Drug/Alcohol",124.0,96.0,47.0
1730,"2021","Haryana","6","Lack Of Road Infrastructure",8.0,6.0,2.0
1731,"2021","Haryana","6","Other Causes",85.0,88.0,37.0
1732,"2021","Haryana","6","Over Speeding",4146.0,3328.0,2068.0
1733,"2021","Haryana","6","Physical Fatigue Of Drivers",69.0,47.0,25.0
1734,"2021","Haryana","6","Total Road Accidents",10049.0,7972.0,4983.0
1735,"2021","Haryana","6","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1736,"2021","Haryana","6","Vehicles Parking At Road Shoulders",136.0,101.0,84.0
1737,"2021","Haryana","6","Weather Condition (Others Causes)",204.0,179.0,136.0
1738,"2021","Haryana","6","Weather Condition (Poor Visibility)",367.0,329.0,195.0
1739,"2021","Haryana","6","Weather Condition (Total)",571.0,508.0,331.0
1740,"2021","Himachal Pradesh","2","Animal Crossing",0.0,0.0,0.0
1741,"2021","Himachal Pradesh","2","Causes Not Known",2.0,0.0,0.0
1742,"2021","Himachal Pradesh","2","Dangerous Or Careless Driving/ Over-Taking/Etc.",1418.0,2009.0,626.0
1743,"2021","Himachal Pradesh","2","Defect In Mechanical Condition Of Motor Vehicle",27.0,48.0,9.0
1744,"2021","Himachal Pradesh","2","Driving Under Influence Of Drug/Alcohol",71.0,96.0,31.0
1745,"2021","Himachal Pradesh","2","Lack Of Road Infrastructure",30.0,51.0,22.0
1746,"2021","Himachal Pradesh","2","Other Causes",97.0,149.0,40.0
1747,"2021","Himachal Pradesh","2","Over Speeding",726.0,1054.0,296.0
1748,"2021","Himachal Pradesh","2","Physical Fatigue Of Drivers",1.0,1.0,1.0
1749,"2021","Himachal Pradesh","2","Total Road Accidents",2408.0,3445.0,1032.0
1750,"2021","Himachal Pradesh","2","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1751,"2021","Himachal Pradesh","2","Vehicles Parking At Road Shoulders",4.0,3.0,0.0
1752,"2021","Himachal Pradesh","2","Weather Condition (Others Causes)",6.0,5.0,3.0
1753,"2021","Himachal Pradesh","2","Weather Condition (Poor Visibility)",26.0,29.0,4.0
1754,"2021","Himachal Pradesh","2","Weather Condition (Total)",32.0,34.0,7.0
1755,"2021","Jammu And Kashmir","1","Animal Crossing",0.0,0.0,0.0
1756,"2021","Jammu And Kashmir","1","Causes Not Known",46.0,60.0,2.0
1757,"2021","Jammu And Kashmir","1","Dangerous Or Careless Driving/ Over-Taking/Etc.",421.0,526.0,63.0
1758,"2021","Jammu And Kashmir","1","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1759,"2021","Jammu And Kashmir","1","Driving Under Influence Of Drug/Alcohol",0.0,0.0,0.0
1760,"2021","Jammu And Kashmir","1","Lack Of Road Infrastructure",0.0,0.0,0.0
1761,"2021","Jammu And Kashmir","1","Other Causes",65.0,60.0,19.0
1762,"2021","Jammu And Kashmir","1","Over Speeding",4840.0,6163.0,714.0
1763,"2021","Jammu And Kashmir","1","Physical Fatigue Of Drivers",0.0,0.0,0.0
1764,"2021","Jammu And Kashmir","1","Total Road Accidents",5402.0,6856.0,804.0
1765,"2021","Jammu And Kashmir","1","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1766,"2021","Jammu And Kashmir","1","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1767,"2021","Jammu And Kashmir","1","Weather Condition (Others Causes)",30.0,47.0,6.0
1768,"2021","Jammu And Kashmir","1","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1769,"2021","Jammu And Kashmir","1","Weather Condition (Total)",30.0,47.0,6.0
1770,"2021","Jharkhand","20","Animal Crossing",61.0,43.0,67.0
1771,"2021","Jharkhand","20","Causes Not Known",26.0,10.0,34.0
1772,"2021","Jharkhand","20","Dangerous Or Careless Driving/ Over-Taking/Etc.",1230.0,903.0,891.0
1773,"2021","Jharkhand","20","Defect In Mechanical Condition Of Motor Vehicle",178.0,93.0,95.0
1774,"2021","Jharkhand","20","Driving Under Influence Of Drug/Alcohol",204.0,253.0,326.0
1775,"2021","Jharkhand","20","Lack Of Road Infrastructure",197.0,171.0,202.0
1776,"2021","Jharkhand","20","Other Causes",21.0,30.0,22.0
1777,"2021","Jharkhand","20","Over Speeding",2694.0,1643.0,1767.0
1778,"2021","Jharkhand","20","Physical Fatigue Of Drivers",22.0,17.0,16.0
1779,"2021","Jharkhand","20","Total Road Accidents",4728.0,3227.0,3513.0
1780,"2021","Jharkhand","20","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1781,"2021","Jharkhand","20","Vehicles Parking At Road Shoulders",22.0,16.0,26.0
1782,"2021","Jharkhand","20","Weather Condition (Others Causes)",27.0,24.0,37.0
1783,"2021","Jharkhand","20","Weather Condition (Poor Visibility)",46.0,24.0,30.0
1784,"2021","Jharkhand","20","Weather Condition (Total)",73.0,48.0,67.0
1785,"2021","Karnataka","29","Animal Crossing",71.0,69.0,31.0
1786,"2021","Karnataka","29","Causes Not Known",2.0,3.0,1.0
1787,"2021","Karnataka","29","Dangerous Or Careless Driving/ Over-Taking/Etc.",2773.0,3298.0,831.0
1788,"2021","Karnataka","29","Defect In Mechanical Condition Of Motor Vehicle",62.0,77.0,16.0
1789,"2021","Karnataka","29","Driving Under Influence Of Drug/Alcohol",178.0,167.0,71.0
1790,"2021","Karnataka","29","Lack Of Road Infrastructure",18.0,19.0,0.0
1791,"2021","Karnataka","29","Other Causes",1027.0,1495.0,187.0
1792,"2021","Karnataka","29","Over Speeding",30286.0,35241.0,8797.0
1793,"2021","Karnataka","29","Physical Fatigue Of Drivers",0.0,0.0,0.0
1794,"2021","Karnataka","29","Total Road Accidents",34647.0,40754.0,10038.0
1795,"2021","Karnataka","29","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1796,"2021","Karnataka","29","Vehicles Parking At Road Shoulders",57.0,78.0,16.0
1797,"2021","Karnataka","29","Weather Condition (Others Causes)",156.0,267.0,87.0
1798,"2021","Karnataka","29","Weather Condition (Poor Visibility)",17.0,40.0,1.0
1799,"2021","Karnataka","29","Weather Condition (Total)",173.0,307.0,88.0
1800,"2021","Kerala","32","Animal Crossing",143.0,150.0,33.0
1801,"2021","Kerala","32","Causes Not Known",228.0,218.0,14.0
1802,"2021","Kerala","32","Dangerous Or Careless Driving/ Over-Taking/Etc.",11333.0,12698.0,977.0
1803,"2021","Kerala","32","Defect In Mechanical Condition Of Motor Vehicle",337.0,244.0,110.0
1804,"2021","Kerala","32","Driving Under Influence Of Drug/Alcohol",156.0,142.0,12.0
1805,"2021","Kerala","32","Lack Of Road Infrastructure",172.0,176.0,26.0
1806,"2021","Kerala","32","Other Causes",662.0,753.0,93.0
1807,"2021","Kerala","32","Over Speeding",18605.0,20832.0,2055.0
1808,"2021","Kerala","32","Physical Fatigue Of Drivers",276.0,281.0,19.0
1809,"2021","Kerala","32","Total Road Accidents",32759.0,36514.0,3429.0
1810,"2021","Kerala","32","Unmanned Railway Crossing Accidents",12.0,0.0,12.0
1811,"2021","Kerala","32","Vehicles Parking At Road Shoulders",142.0,175.0,7.0
1812,"2021","Kerala","32","Weather Condition (Others Causes)",301.0,329.0,25.0
1813,"2021","Kerala","32","Weather Condition (Poor Visibility)",404.0,516.0,58.0
1814,"2021","Kerala","32","Weather Condition (Total)",705.0,845.0,83.0
1815,"2021","Ladakh","37","Animal Crossing",0.0,0.0,0.0
1816,"2021","Ladakh","37","Causes Not Known",0.0,0.0,0.0
1817,"2021","Ladakh","37","Dangerous Or Careless Driving/ Over-Taking/Etc.",57.0,72.0,14.0
1818,"2021","Ladakh","37","Defect In Mechanical Condition Of Motor Vehicle",14.0,28.0,5.0
1819,"2021","Ladakh","37","Driving Under Influence Of Drug/Alcohol",2.0,4.0,3.0
1820,"2021","Ladakh","37","Lack Of Road Infrastructure",2.0,3.0,3.0
1821,"2021","Ladakh","37","Other Causes",19.0,6.0,0.0
1822,"2021","Ladakh","37","Over Speeding",120.0,142.0,27.0
1823,"2021","Ladakh","37","Physical Fatigue Of Drivers",0.0,0.0,0.0
1824,"2021","Ladakh","37","Total Road Accidents",237.0,291.0,56.0
1825,"2021","Ladakh","37","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1826,"2021","Ladakh","37","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1827,"2021","Ladakh","37","Weather Condition (Others Causes)",20.0,30.0,0.0
1828,"2021","Ladakh","37","Weather Condition (Poor Visibility)",3.0,6.0,4.0
1829,"2021","Ladakh","37","Weather Condition (Total)",23.0,36.0,4.0
1830,"2021","Lakshadweep","31","Animal Crossing",0.0,0.0,0.0
1831,"2021","Lakshadweep","31","Causes Not Known",0.0,0.0,0.0
1832,"2021","Lakshadweep","31","Dangerous Or Careless Driving/ Over-Taking/Etc.",2.0,5.0,0.0
1833,"2021","Lakshadweep","31","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1834,"2021","Lakshadweep","31","Driving Under Influence Of Drug/Alcohol",0.0,0.0,0.0
1835,"2021","Lakshadweep","31","Lack Of Road Infrastructure",0.0,0.0,0.0
1836,"2021","Lakshadweep","31","Other Causes",0.0,0.0,0.0
1837,"2021","Lakshadweep","31","Over Speeding",2.0,1.0,1.0
1838,"2021","Lakshadweep","31","Physical Fatigue Of Drivers",0.0,0.0,0.0
1839,"2021","Lakshadweep","31","Total Road Accidents",4.0,6.0,1.0
1840,"2021","Lakshadweep","31","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1841,"2021","Lakshadweep","31","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1842,"2021","Lakshadweep","31","Weather Condition (Others Causes)",0.0,0.0,0.0
1843,"2021","Lakshadweep","31","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1844,"2021","Lakshadweep","31","Weather Condition (Total)",0.0,0.0,0.0
1845,"2021","Madhya Pradesh","23","Animal Crossing",546.0,524.0,144.0
1846,"2021","Madhya Pradesh","23","Causes Not Known",814.0,995.0,266.0
1847,"2021","Madhya Pradesh","23","Dangerous Or Careless Driving/ Over-Taking/Etc.",13253.0,12796.0,3316.0
1848,"2021","Madhya Pradesh","23","Defect In Mechanical Condition Of Motor Vehicle",343.0,276.0,129.0
1849,"2021","Madhya Pradesh","23","Driving Under Influence Of Drug/Alcohol",1875.0,1208.0,271.0
1850,"2021","Madhya Pradesh","23","Lack Of Road Infrastructure",270.0,284.0,38.0
1851,"2021","Madhya Pradesh","23","Other Causes",3687.0,3391.0,1037.0
1852,"2021","Madhya Pradesh","23","Over Speeding",25408.0,25780.0,6717.0
1853,"2021","Madhya Pradesh","23","Physical Fatigue Of Drivers",303.0,302.0,113.0
1854,"2021","Madhya Pradesh","23","Total Road Accidents",48219.0,47117.0,12480.0
1855,"2021","Madhya Pradesh","23","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1856,"2021","Madhya Pradesh","23","Vehicles Parking At Road Shoulders",436.0,315.0,112.0
1857,"2021","Madhya Pradesh","23","Weather Condition (Others Causes)",737.0,659.0,180.0
1858,"2021","Madhya Pradesh","23","Weather Condition (Poor Visibility)",547.0,587.0,157.0
1859,"2021","Madhya Pradesh","23","Weather Condition (Total)",1284.0,1246.0,337.0
1860,"2021","Maharashtra","27","Animal Crossing",289.0,260.0,161.0
1861,"2021","Maharashtra","27","Causes Not Known",161.0,48.0,144.0
1862,"2021","Maharashtra","27","Dangerous Or Careless Driving/ Over-Taking/Etc.",8216.0,5783.0,4158.0
1863,"2021","Maharashtra","27","Defect In Mechanical Condition Of Motor Vehicle",348.0,297.0,224.0
1864,"2021","Maharashtra","27","Driving Under Influence Of Drug/Alcohol",311.0,180.0,189.0
1865,"2021","Maharashtra","27","Lack Of Road Infrastructure",270.0,211.0,103.0
1866,"2021","Maharashtra","27","Other Causes",312.0,245.0,162.0
1867,"2021","Maharashtra","27","Over Speeding",16014.0,12113.0,8293.0
1868,"2021","Maharashtra","27","Physical Fatigue Of Drivers",60.0,38.0,23.0
1869,"2021","Maharashtra","27","Total Road Accidents",26598.0,19676.0,13911.0
1870,"2021","Maharashtra","27","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1871,"2021","Maharashtra","27","Vehicles Parking At Road Shoulders",180.0,123.0,105.0
1872,"2021","Maharashtra","27","Weather Condition (Others Causes)",201.0,220.0,197.0
1873,"2021","Maharashtra","27","Weather Condition (Poor Visibility)",236.0,158.0,152.0
1874,"2021","Maharashtra","27","Weather Condition (Total)",437.0,378.0,349.0
1875,"2021","Manipur","14","Animal Crossing",0.0,0.0,0.0
1876,"2021","Manipur","14","Causes Not Known",9.0,25.0,2.0
1877,"2021","Manipur","14","Dangerous Or Careless Driving/ Over-Taking/Etc.",69.0,95.0,16.0
1878,"2021","Manipur","14","Defect In Mechanical Condition Of Motor Vehicle",67.0,89.0,23.0
1879,"2021","Manipur","14","Driving Under Influence Of Drug/Alcohol",17.0,18.0,6.0
1880,"2021","Manipur","14","Lack Of Road Infrastructure",0.0,0.0,0.0
1881,"2021","Manipur","14","Other Causes",1.0,0.0,0.0
1882,"2021","Manipur","14","Over Speeding",190.0,269.0,57.0
1883,"2021","Manipur","14","Physical Fatigue Of Drivers",0.0,0.0,0.0
1884,"2021","Manipur","14","Total Road Accidents",366.0,504.0,110.0
1885,"2021","Manipur","14","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1886,"2021","Manipur","14","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1887,"2021","Manipur","14","Weather Condition (Others Causes)",4.0,2.0,3.0
1888,"2021","Manipur","14","Weather Condition (Poor Visibility)",9.0,6.0,3.0
1889,"2021","Manipur","14","Weather Condition (Total)",13.0,8.0,6.0
1890,"2021","Meghalaya","17","Animal Crossing",0.0,0.0,0.0
1891,"2021","Meghalaya","17","Causes Not Known",0.0,0.0,0.0
1892,"2021","Meghalaya","17","Dangerous Or Careless Driving/ Over-Taking/Etc.",70.0,71.0,39.0
1893,"2021","Meghalaya","17","Defect In Mechanical Condition Of Motor Vehicle",3.0,2.0,1.0
1894,"2021","Meghalaya","17","Driving Under Influence Of Drug/Alcohol",39.0,60.0,30.0
1895,"2021","Meghalaya","17","Lack Of Road Infrastructure",10.0,9.0,7.0
1896,"2021","Meghalaya","17","Other Causes",11.0,5.0,11.0
1897,"2021","Meghalaya","17","Over Speeding",103.0,108.0,96.0
1898,"2021","Meghalaya","17","Physical Fatigue Of Drivers",0.0,0.0,0.0
1899,"2021","Meghalaya","17","Total Road Accidents",244.0,263.0,187.0
1900,"2021","Meghalaya","17","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1901,"2021","Meghalaya","17","Vehicles Parking At Road Shoulders",5.0,6.0,1.0
1902,"2021","Meghalaya","17","Weather Condition (Others Causes)",3.0,2.0,2.0
1903,"2021","Meghalaya","17","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1904,"2021","Meghalaya","17","Weather Condition (Total)",3.0,2.0,2.0
1905,"2021","Mizoram","15","Animal Crossing",0.0,0.0,0.0
1906,"2021","Mizoram","15","Causes Not Known",1.0,0.0,1.0
1907,"2021","Mizoram","15","Dangerous Or Careless Driving/ Over-Taking/Etc.",17.0,2.0,19.0
1908,"2021","Mizoram","15","Defect In Mechanical Condition Of Motor Vehicle",5.0,7.0,6.0
1909,"2021","Mizoram","15","Driving Under Influence Of Drug/Alcohol",7.0,3.0,5.0
1910,"2021","Mizoram","15","Lack Of Road Infrastructure",15.0,2.0,13.0
1911,"2021","Mizoram","15","Other Causes",0.0,0.0,0.0
1912,"2021","Mizoram","15","Over Speeding",19.0,14.0,20.0
1913,"2021","Mizoram","15","Physical Fatigue Of Drivers",0.0,0.0,0.0
1914,"2021","Mizoram","15","Total Road Accidents",64.0,28.0,64.0
1915,"2021","Mizoram","15","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1916,"2021","Mizoram","15","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
