"id","year","state_name","state_code","place","gender","number_of_deaths"
7610,"2022","Sikkim","11","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
7611,"2022","Sikkim","11","Rural Area (Near Religious Place)","Female",1.0
7612,"2022","Sikkim","11","Rural Area (Near Religious Place)","Male",2.0
7613,"2022","Sikkim","11","Rural Area (Near Religious Place)","Transgender",0.0
7614,"2022","Sikkim","11","Rural Area (Near Residential Area)","Female",5.0
7615,"2022","Sikkim","11","Rural Area (Near Residential Area)","Male",37.0
7616,"2022","Sikkim","11","Rural Area (Near Residential Area)","Transgender",0.0
7617,"2022","Sikkim","11","Rural Area (Near School/College/ Educational Institution)","Female",1.0
7618,"2022","Sikkim","11","Rural Area (Near School/College/ Educational Institution)","Male",0.0
7619,"2022","Sikkim","11","Rural Area (Near School/College/ Educational Institution)","Transgender",0.0
7620,"2022","Sikkim","11","Rural Area (Others)","Female",7.0
7621,"2022","Sikkim","11","Rural Area (Others)","Male",32.0
7622,"2022","Sikkim","11","Rural Area (Others)","Transgender",0.0
7623,"2022","Sikkim","11","Rural Area (Sub Total)","Female",14.0
7624,"2022","Sikkim","11","Rural Area (Sub Total)","Male",71.0
7625,"2022","Sikkim","11","Rural Area (Sub Total)","Transgender",0.0
7626,"2022","Sikkim","11","Urban Area (At Pedestrian Crossing)","Female",0.0
7627,"2022","Sikkim","11","Urban Area (At Pedestrian Crossing)","Male",0.0
7628,"2022","Sikkim","11","Urban Area (At Pedestrian Crossing)","Transgender",0.0
7629,"2022","Sikkim","11","Urban Area (Near Factory/Industrial Area)","Female",0.0
7630,"2022","Sikkim","11","Urban Area (Near Factory/Industrial Area)","Male",0.0
7631,"2022","Sikkim","11","Urban Area (Near Factory/Industrial Area)","Transgender",0.0
7632,"2022","Sikkim","11","Urban Area (Near Recreation Place/ Cinema Hall)","Female",0.0
7633,"2022","Sikkim","11","Urban Area (Near Recreation Place/ Cinema Hall)","Male",1.0
7634,"2022","Sikkim","11","Urban Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
7635,"2022","Sikkim","11","Urban Area (Near Religious Place)","Female",0.0
7636,"2022","Sikkim","11","Urban Area (Near Religious Place)","Male",0.0
7637,"2022","Sikkim","11","Urban Area (Near Religious Place)","Transgender",0.0
7638,"2022","Sikkim","11","Urban Area (Near Residential Area)","Female",0.0
7639,"2022","Sikkim","11","Urban Area (Near Residential Area)","Male",4.0
7640,"2022","Sikkim","11","Urban Area (Near Residential Area)","Transgender",0.0
7641,"2022","Sikkim","11","Urban Area (Near School/College/ Educational Institution)","Female",0.0
7642,"2022","Sikkim","11","Urban Area (Near School/College/ Educational Institution)","Male",0.0
7643,"2022","Sikkim","11","Urban Area (Near School/College/ Educational Institution)","Transgender",0.0
7644,"2022","Sikkim","11","Urban Area (Others)","Female",1.0
7645,"2022","Sikkim","11","Urban Area (Others)","Male",7.0
7646,"2022","Sikkim","11","Urban Area (Others)","Transgender",0.0
7647,"2022","Sikkim","11","Urban Area (Sub Total)","Female",1.0
7648,"2022","Sikkim","11","Urban Area (Sub Total)","Male",12.0
7649,"2022","Sikkim","11","Urban Area (Sub Total)","Transgender",0.0
7650,"2022","Tamil Nadu","33","Rural Area (Near Factory)","Female",116.0
7651,"2022","Tamil Nadu","33","Rural Area (Near Factory)","Male",676.0
7652,"2022","Tamil Nadu","33","Rural Area (Near Factory)","Transgender",0.0
7653,"2022","Tamil Nadu","33","Rural Area (Near Recreation Place/ Cinema Hall)","Female",140.0
7654,"2022","Tamil Nadu","33","Rural Area (Near Recreation Place/ Cinema Hall)","Male",928.0
7655,"2022","Tamil Nadu","33","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
7656,"2022","Tamil Nadu","33","Rural Area (Near Religious Place)","Female",72.0
7657,"2022","Tamil Nadu","33","Rural Area (Near Religious Place)","Male",434.0
7658,"2022","Tamil Nadu","33","Rural Area (Near Religious Place)","Transgender",0.0
7659,"2022","Tamil Nadu","33","Rural Area (Near Residential Area)","Female",340.0
7660,"2022","Tamil Nadu","33","Rural Area (Near Residential Area)","Male",1869.0
7661,"2022","Tamil Nadu","33","Rural Area (Near Residential Area)","Transgender",0.0
7662,"2022","Tamil Nadu","33","Rural Area (Near School/College/ Educational Institution)","Female",91.0
7663,"2022","Tamil Nadu","33","Rural Area (Near School/College/ Educational Institution)","Male",507.0
7664,"2022","Tamil Nadu","33","Rural Area (Near School/College/ Educational Institution)","Transgender",0.0
7665,"2022","Tamil Nadu","33","Rural Area (Others)","Female",979.0
7666,"2022","Tamil Nadu","33","Rural Area (Others)","Male",6595.0
7667,"2022","Tamil Nadu","33","Rural Area (Others)","Transgender",0.0
7668,"2022","Tamil Nadu","33","Rural Area (Sub Total)","Female",1738.0
7669,"2022","Tamil Nadu","33","Rural Area (Sub Total)","Male",11009.0
7670,"2022","Tamil Nadu","33","Rural Area (Sub Total)","Transgender",0.0
7671,"2022","Tamil Nadu","33","Urban Area (At Pedestrian Crossing)","Female",18.0
7672,"2022","Tamil Nadu","33","Urban Area (At Pedestrian Crossing)","Male",82.0
7673,"2022","Tamil Nadu","33","Urban Area (At Pedestrian Crossing)","Transgender",0.0
7674,"2022","Tamil Nadu","33","Urban Area (Near Factory/Industrial Area)","Female",95.0
7675,"2022","Tamil Nadu","33","Urban Area (Near Factory/Industrial Area)","Male",508.0
7676,"2022","Tamil Nadu","33","Urban Area (Near Factory/Industrial Area)","Transgender",1.0
7677,"2022","Tamil Nadu","33","Urban Area (Near Recreation Place/ Cinema Hall)","Female",147.0
7678,"2022","Tamil Nadu","33","Urban Area (Near Recreation Place/ Cinema Hall)","Male",856.0
7679,"2022","Tamil Nadu","33","Urban Area (Near Recreation Place/ Cinema Hall)","Transgender",1.0
7680,"2022","Tamil Nadu","33","Urban Area (Near Religious Place)","Female",29.0
7681,"2022","Tamil Nadu","33","Urban Area (Near Religious Place)","Male",151.0
7682,"2022","Tamil Nadu","33","Urban Area (Near Religious Place)","Transgender",0.0
7683,"2022","Tamil Nadu","33","Urban Area (Near Residential Area)","Female",119.0
7684,"2022","Tamil Nadu","33","Urban Area (Near Residential Area)","Male",661.0
7685,"2022","Tamil Nadu","33","Urban Area (Near Residential Area)","Transgender",0.0
7686,"2022","Tamil Nadu","33","Urban Area (Near School/College/ Educational Institution)","Female",52.0
7687,"2022","Tamil Nadu","33","Urban Area (Near School/College/ Educational Institution)","Male",234.0
7688,"2022","Tamil Nadu","33","Urban Area (Near School/College/ Educational Institution)","Transgender",0.0
7689,"2022","Tamil Nadu","33","Urban Area (Others)","Female",310.0
7690,"2022","Tamil Nadu","33","Urban Area (Others)","Male",1873.0
7691,"2022","Tamil Nadu","33","Urban Area (Others)","Transgender",0.0
7692,"2022","Tamil Nadu","33","Urban Area (Sub Total)","Female",770.0
7693,"2022","Tamil Nadu","33","Urban Area (Sub Total)","Male",4365.0
7694,"2022","Tamil Nadu","33","Urban Area (Sub Total)","Transgender",2.0
7695,"2022","Telangana","36","Rural Area (Near Factory)","Female",12.0
7696,"2022","Telangana","36","Rural Area (Near Factory)","Male",43.0
7697,"2022","Telangana","36","Rural Area (Near Factory)","Transgender",0.0
7698,"2022","Telangana","36","Rural Area (Near Recreation Place/ Cinema Hall)","Female",33.0
7699,"2022","Telangana","36","Rural Area (Near Recreation Place/ Cinema Hall)","Male",85.0
7700,"2022","Telangana","36","Rural Area (Near Recreation Place/ Cinema Hall)","Transgender",0.0
7701,"2022","Telangana","36","Rural Area (Near Religious Place)","Female",10.0
7702,"2022","Telangana","36","Rural Area (Near Religious Place)","Male",54.0
7703,"2022","Telangana","36","Rural Area (Near Religious Place)","Transgender",0.0
7704,"2022","Telangana","36","Rural Area (Near Residential Area)","Female",189.0
7705,"2022","Telangana","36","Rural Area (Near Residential Area)","Male",954.0
7706,"2022","Telangana","36","Rural Area (Near Residential Area)","Transgender",0.0
7707,"2022","Telangana","36","Rural Area (Near School/College/ Educational Institution)","Female",18.0
7708,"2022","Telangana","36","Rural Area (Near School/College/ Educational Institution)","Male",276.0
7709,"2022","Telangana","36","Rural Area (Near School/College/ Educational Institution)","Transgender",0.0
7710,"2022","Telangana","36","Rural Area (Others)","Female",388.0
7711,"2022","Telangana","36","Rural Area (Others)","Male",2794.0
7712,"2022","Telangana","36","Rural Area (Others)","Transgender",0.0
